episode,timestep,reward
2,2000,-5.6445
4,4000,9.0341
10,6000,17.3795
15,8000,20.8634
22,10000,21.2507
25,12000,50.2819
31,14000,25.2671
40,16000,17.5037
44,18000,44.1819
51,20000,29.6566
63,22000,21.208
72,24000,22.7426
79,26000,25.7037
87,28000,22.2409
90,30000,54.2455
95,32000,52.4619
105,34000,41.8754
115,36000,33.6565
123,38000,32.4796
130,40000,62.7362
141,42000,51.0699
152,44000,44.377
164,46000,37.6601
175,48000,41.2661
183,50000,70.334
189,52000,70.3986
196,54000,65.8946
200,56000,80.4269
203,58000,69.6865
207,60000,56.738
213,62000,52.3217
218,64000,93.7296
223,66000,95.2154
230,68000,65.521
237,70000,64.7549
242,72000,84.8146
250,74000,78.4502
260,76000,56.2909
270,78000,75.6147
282,80000,61.3402
293,82000,64.5812
308,84000,44.8876
318,86000,70.6351
329,88000,58.0584
340,90000,57.2999
351,92000,62.5709
363,94000,58.0281
373,96000,83.0135
383,98000,69.1469
392,100000,89.2549
401,102000,72.336
408,104000,84.7729
416,106000,80.548
427,108000,63.0871
439,110000,51.001
450,112000,63.6453
460,114000,80.1068
470,116000,72.225
479,118000,90.0071
488,120000,78.4941
497,122000,76.8771
506,124000,81.2083
515,126000,82.4123
523,128000,71.5229
532,130000,86.9202
541,132000,89.8842
552,134000,57.7757
560,136000,70.5402
569,138000,95.3942
577,140000,101.9741
586,142000,86.5819
594,144000,88.4267
605,146000,74.9707
616,148000,68.9806
628,150000,67.3308
640,152000,75.5367
651,154000,70.023
661,156000,86.1627
672,158000,71.1118
683,160000,77.2168
693,162000,97.0599
704,164000,92.9242
716,166000,90.5716
726,168000,83.9085
738,170000,71.0177
749,172000,80.1546
759,174000,67.3905
769,176000,73.5092
779,178000,90.5045
789,180000,93.392
799,182000,84.9826
809,184000,72.2096
820,186000,75.5466
831,188000,92.6425
842,190000,88.1259
854,192000,84.0005
867,194000,62.8917
878,196000,87.7053
888,198000,94.794
898,200000,78.393
908,202000,78.5703
920,204000,71.9309
931,206000,85.0605
942,208000,79.3476
953,210000,87.2802
963,212000,77.7263
974,214000,78.386
985,216000,87.8476
995,218000,87.555
1004,220000,89.0192
1014,222000,77.4913
1025,224000,85.2916
1035,226000,75.4421
1046,228000,77.3744
1059,230000,67.1912
1070,232000,81.0479
1081,234000,87.9377
1092,236000,102.7071
1103,238000,74.1495
1113,240000,81.4446
1124,242000,87.2726
1134,244000,78.9229
1146,246000,92.0192
1157,248000,79.0256
1168,250000,89.4651
1179,252000,96.555
1190,254000,79.9167
1201,256000,94.6412
1211,258000,91.8551
1223,260000,82.4855
1234,262000,80.8121
1245,264000,77.5726
1256,266000,92.9542
1266,268000,90.1842
1277,270000,90.9268
1288,272000,95.5207
1298,274000,87.9232
1311,276000,78.5526
1323,278000,69.4582
1334,280000,92.5844
1345,282000,90.0338
1356,284000,96.7819
1367,286000,87.8585
1379,288000,70.5626
1391,290000,80.2352
1401,292000,84.84
1413,294000,94.1719
1426,296000,75.5783
1437,298000,92.5116
1449,300000,81.4133
1462,302000,71.007
1473,304000,100.0778
1486,306000,79.061
1497,308000,87.5754
1509,310000,90.081
1521,312000,81.6715
1534,314000,85.3035
1548,316000,67.9689
1560,318000,82.5909
1571,320000,86.8899
1582,322000,86.9839
1593,324000,83.6702
1604,326000,88.8278
1615,328000,81.5736
1626,330000,71.0478
1637,332000,87.0073
1647,334000,76.3175
1656,336000,86.849
1665,338000,75.6114
1676,340000,86.8284
1687,342000,94.5612
1697,344000,81.8699
1708,346000,101.3827
1719,348000,97.8774
1730,350000,87.6081
1740,352000,91.3772
1752,354000,86.4698
1761,356000,87.1198
1772,358000,88.8424
1782,360000,80.8191
1791,362000,92.6204
1800,364000,86.4197
1809,366000,78.8894
1818,368000,94.4725
1828,370000,73.0186
1839,372000,87.8137
1849,374000,78.0126
1859,376000,83.1395
1869,378000,89.2685
1879,380000,79.1176
1889,382000,95.5436
1899,384000,82.0516
1910,386000,80.4863
1920,388000,76.2813
1931,390000,99.9242
1941,392000,89.447
1951,394000,66.8989
1962,396000,74.3674
1971,398000,87.6595
1981,400000,88.3216
1991,402000,95.4032
2001,404000,101.1885
2010,406000,91.8772
2020,408000,86.0939
2030,410000,84.4706
2039,412000,82.2737
2050,414000,88.1868
2060,416000,79.2761
2070,418000,76.2961
2080,420000,101.9045
2089,422000,85.9275
2099,424000,81.2144
2108,426000,86.917
2119,428000,96.287
2130,430000,82.7323
2140,432000,84.0248
2149,434000,78.4524
2159,436000,82.1731
2168,438000,82.8817
2177,440000,89.824
2186,442000,92.2344
2194,444000,86.7778
2203,446000,84.4119
2212,448000,91.557
2221,450000,78.6016
2229,452000,97.9204
2238,454000,73.6561
2246,456000,79.0271
2254,458000,95.5027
2262,460000,81.9869
2269,462000,78.5178
2277,464000,88.4391
2285,466000,93.9364
2294,468000,69.2676
2303,470000,87.9066
