episode,timestep,reward
2,2000,1.7451
6,4000,0.1212
9,6000,22.6985
16,8000,23.3796
19,10000,62.8816
27,12000,18.8368
35,14000,17.814
41,16000,17.767
44,18000,41.8216
53,20000,23.6962
60,22000,45.4453
72,24000,23.2105
85,26000,20.8032
95,28000,34.9225
114,30000,19.597
131,32000,19.4011
145,34000,28.0842
154,36000,47.0337
169,38000,35.2145
185,40000,32.9063
199,42000,39.6568
215,44000,27.5692
227,46000,42.9132
237,48000,63.4147
251,50000,42.8617
262,52000,60.3624
274,54000,67.9382
289,56000,53.562
305,58000,56.0523
319,60000,55.155
334,62000,58.593
348,64000,70.6527
364,66000,54.5373
376,68000,73.3074
388,70000,67.3402
401,72000,57.734
415,74000,72.2369
428,76000,64.8831
440,78000,67.8292
454,80000,62.2562
469,82000,67.1622
482,84000,78.8986
492,86000,76.661
503,88000,70.0528
515,90000,68.0552
528,92000,50.8798
544,94000,52.505
557,96000,61.4629
570,98000,66.7334
582,100000,79.3962
593,102000,83.2702
604,104000,80.4682
616,106000,63.2305
630,108000,67.6236
642,110000,91.4754
654,112000,74.6552
669,114000,53.3197
682,116000,61.7625
694,118000,54.0489
704,120000,86.3
714,122000,73.4979
724,124000,85.6229
733,126000,78.668
743,128000,74.743
752,130000,69.2516
758,132000,88.4162
764,134000,76.7738
771,136000,98.9027
779,138000,75.2688
787,140000,96.1678
797,142000,63.8022
812,144000,45.1293
823,146000,68.1879
834,148000,72.5506
845,150000,79.2847
856,152000,80.4744
866,154000,87.4887
878,156000,72.9178
889,158000,79.4522
899,160000,73.386
910,162000,79.2167
920,164000,83.7104
929,166000,88.0752
937,168000,82.8459
946,170000,86.3891
956,172000,83.7876
966,174000,82.1886
975,176000,100.3767
984,178000,73.0667
994,180000,85.9496
1003,182000,87.669
1013,184000,84.8239
1022,186000,80.8969
1031,188000,81.3643
1039,190000,67.8384
1047,192000,93.356
1055,194000,80.6326
1063,196000,94.5689
1071,198000,79.601
1080,200000,78.7164
1089,202000,79.182
1098,204000,81.373
1109,206000,76.8928
1118,208000,93.0683
1129,210000,88.7133
1138,212000,79.7017
1149,214000,82.3693
1160,216000,73.1731
1171,218000,67.3573
1179,220000,110.7541
1189,222000,78.2266
1199,224000,82.7095
1208,226000,94.0483
1218,228000,77.0533
1228,230000,84.8837
1240,232000,63.4647
1250,234000,74.5498
1260,236000,94.7285
1270,238000,85.1946
1280,240000,104.7815
1290,242000,76.7423
1300,244000,78.9233
1312,246000,58.1161
1321,248000,90.1531
1330,250000,74.621
1338,252000,76.8059
1345,254000,76.9716
1351,256000,80.9203
1359,258000,73.8111
1368,260000,92.3384
1377,262000,86.1913
1385,264000,86.7242
1396,266000,71.1897
1406,268000,77.1068
1417,270000,81.1864
1427,272000,91.6724
1437,274000,81.0703
1447,276000,82.9479
1458,278000,80.0547
1467,280000,81.5518
1478,282000,75.6154
1489,284000,87.2555
1501,286000,78.9561
1512,288000,91.4456
1523,290000,78.9781
1535,292000,79.6619
1548,294000,80.9931
1558,296000,92.1019
1568,298000,71.3167
1578,300000,64.1536
1588,302000,84.6255
1599,304000,82.855
1608,306000,92.1351
1616,308000,104.7277
1624,310000,88.6963
1633,312000,93.9806
1642,314000,88.6326
1653,316000,72.6422
1662,318000,74.3645
1673,320000,85.0803
1682,322000,81.1271
1689,324000,102.135
1699,326000,85.1277
1709,328000,87.4551
1718,330000,85.8149
1728,332000,71.9507
1737,334000,100.3189
1746,336000,67.8821
1755,338000,85.2631
1764,340000,79.5042
1772,342000,88.5118
1782,344000,83.2427
1791,346000,85.8436
1801,348000,90.223
1811,350000,70.3023
1821,352000,87.3728
1830,354000,92.4891
1838,356000,90.8953
1846,358000,80.8514
1855,360000,70.0908
1862,362000,92.3124
1869,364000,92.0222
1875,366000,69.5371
1882,368000,98.6888
1889,370000,87.7838
1896,372000,85.3184
1905,374000,92.497
1913,376000,72.6746
1920,378000,71.1689
1927,380000,70.6989
1934,382000,76.5731
1943,384000,92.6633
1953,386000,78.4553
1963,388000,84.8446
1975,390000,85.4324
1985,392000,76.9336
1994,394000,78.499
2002,396000,74.6946
2011,398000,74.5218
2020,400000,83.3117
2028,402000,86.3525
2037,404000,93.4848
2047,406000,87.8351
2057,408000,76.875
2067,410000,79.0947
2075,412000,78.3247
2084,414000,93.9675
2095,416000,58.8158
2104,418000,85.6792
2114,420000,73.6031
2123,422000,81.2709
2132,424000,72.6823
2141,426000,79.7552
2150,428000,86.4491
