episode,timestep,reward
3,2000,-4.7681
6,4000,-8.0728
10,6000,26.1125
21,8000,7.1513
27,10000,32.5007
34,12000,18.7872
38,14000,51.0707
50,16000,17.588
58,18000,33.8634
69,20000,28.8271
81,22000,32.3774
90,24000,37.0665
99,26000,42.1039
104,28000,58.2273
114,30000,45.0763
122,32000,57.6086
129,34000,41.1481
137,36000,49.2472
144,38000,64.044
152,40000,54.8348
161,42000,38.779
167,44000,69.7969
173,46000,87.0059
181,48000,62.9011
190,50000,79.698
198,52000,57.9637
207,54000,53.9164
214,56000,78.1332
223,58000,81.4373
233,60000,62.705
244,62000,64.89
255,64000,70.9828
268,66000,64.6315
281,68000,68.7845
294,70000,63.6994
305,72000,74.0269
318,74000,59.8335
329,76000,90.3939
342,78000,65.1675
353,80000,83.0588
365,82000,83.9244
377,84000,70.7893
386,86000,79.8352
396,88000,78.7053
406,90000,78.2031
415,92000,77.7981
424,94000,80.1459
435,96000,69.0132
446,98000,64.4178
457,100000,90.2108
468,102000,93.7174
479,104000,82.1845
490,106000,78.6374
500,108000,91.1281
511,110000,74.6139
521,112000,77.4624
533,114000,77.3861
548,116000,54.4316
559,118000,70.7866
572,120000,65.4046
585,122000,84.2362
599,124000,64.1197
615,126000,55.1073
629,128000,75.2983
642,130000,74.9161
654,132000,74.644
667,134000,80.2675
680,136000,72.6433
692,138000,89.3143
704,140000,73.7936
714,142000,87.0585
725,144000,86.041
735,146000,84.1378
745,148000,74.1632
755,150000,93.2545
764,152000,81.832
774,154000,84.2031
785,156000,91.4268
796,158000,78.0552
808,160000,78.0838
822,162000,74.4999
833,164000,83.086
844,166000,73.2475
856,168000,87.4728
869,170000,82.0774
880,172000,80.1226
892,174000,73.1392
903,176000,81.4766
914,178000,80.7125
924,180000,91.2685
936,182000,80.2569
949,184000,69.3021
963,186000,81.4076
976,188000,63.9098
989,190000,76.4091
1001,192000,85.0748
1014,194000,77.2653
1026,196000,90.9796
1039,198000,80.4027
1053,200000,79.7292
1065,202000,79.2382
1077,204000,91.7081
1088,206000,76.8236
1100,208000,91.828
1110,210000,82.9913
1121,212000,83.0312
1131,214000,76.7017
1141,216000,90.8829
1151,218000,97.9253
1162,220000,73.1804
1173,222000,88.3774
1183,224000,72.3207
1194,226000,76.361
1205,228000,78.3463
1214,230000,75.3221
1223,232000,79.7987
1234,234000,75.8924
1244,236000,97.0568
1254,238000,77.512
1265,240000,63.2646
1277,242000,71.7905
1290,244000,78.2656
1303,246000,76.9659
