episode,timestep,reward
559,224000,45.0467
569,226000,13.653
572,228000,35.439
574,230000,80.5254
579,232000,32.5456
584,234000,40.9383
588,236000,37.795
594,238000,30.6368
599,240000,29.4423
603,242000,40.4374
608,244000,28.9871
612,246000,51.095
614,248000,70.7487
619,250000,29.537
622,252000,56.8767
624,254000,50.7498
629,256000,42.5405
632,258000,45.4117
635,260000,50.3882
638,262000,64.3888
641,264000,33.8288
645,266000,46.4498
648,268000,46.1789
651,270000,51.3862
655,272000,48.5157
661,274000,26.2623
666,276000,24.625
669,278000,65.5292
672,280000,62.3029
676,282000,23.9521
679,284000,65.4461
683,286000,47.5631
686,288000,33.3238
689,290000,57.5051
692,292000,50.8433
697,294000,38.5209
699,296000,60.729
702,298000,73.829
706,300000,44.9602
711,302000,23.516
714,304000,58.5964
716,306000,90.159
721,308000,26.1799
725,310000,51.5069
732,312000,21.9241
737,314000,19.7975
740,316000,65.5922
743,318000,55.6815
746,320000,30.6603
751,322000,35.4273
753,324000,61.3699
758,326000,35.6564
764,328000,23.3004
767,330000,29.2945
770,332000,60.0715
772,334000,80.7992
775,336000,62.3307
777,338000,72.7309
782,340000,31.084
784,342000,80.1262
786,344000,84.5948
789,346000,47.9141
795,348000,27.3953
797,350000,80.197
800,352000,42.9477
805,354000,48.7097
810,356000,26.7855
815,358000,32.493
818,360000,45.3514
822,362000,55.6268
825,364000,40.9988
830,366000,33.5904
833,368000,34.3734
836,370000,41.2191
838,372000,97.8071
845,374000,21.9634
848,376000,74.3813
850,378000,79.863
852,380000,45.3511
856,382000,46.4481
859,384000,45.5655
864,386000,39.9616
866,388000,55.009
869,390000,50.248
871,392000,86.8442
875,394000,40.431
879,396000,46.2316
881,398000,69.9002
883,400000,64.3401
885,402000,69.9783
889,404000,36.0872
894,406000,20.711
897,408000,45.5072
899,410000,72.1099
902,412000,69.3242
905,414000,44.1017
907,416000,68.8787
909,418000,56.5045
912,420000,72.156
915,422000,62.5321
917,424000,65.3499
920,426000,57.9536
923,428000,59.1021
926,430000,63.6849
929,432000,58.9864
932,434000,42.0491
936,436000,52.5272
938,438000,73.3403
940,440000,72.7803
942,442000,64.72
944,444000,84.7787
946,446000,74.985
949,448000,56.5072
951,450000,55.3126
953,452000,69.614
957,454000,40.3766
962,456000,47.6094
964,458000,74.9707
966,460000,83.8354
969,462000,55.156
974,464000,22.7632
980,466000,30.5855
983,468000,59.9077
988,470000,25.0002
991,472000,40.2143
993,474000,82.6718
996,476000,66.9037
998,478000,62.5385
1004,480000,28.6524
1006,482000,63.9886
1008,484000,76.322
1011,486000,60.0429
1013,488000,52.4023
1016,490000,51.994
1019,492000,49.4828
1021,494000,60.6424
1023,496000,82.226
1027,498000,45.966
1029,500000,61.1804
1031,502000,63.8857
1034,504000,74.2001
1039,506000,27.3478
1042,508000,51.8258
1045,510000,54.5433
1048,512000,47.8782
1050,514000,50.533
1053,516000,47.4465
1055,518000,64.5872
1058,520000,59.1744
1061,522000,49.0368
1063,524000,59.8981
1067,526000,52.7194
1071,528000,33.6485
1073,530000,81.9198
1076,532000,69.2054
1079,534000,39.8753
1082,536000,56.4404
1086,538000,35.6918
1090,540000,54.9357
1093,542000,72.7543
1095,544000,62.8418
1098,546000,59.5924
1100,548000,74.7174
1102,550000,73.5799
1104,552000,69.0814
1106,554000,43.2843
1110,556000,38.9079
1113,558000,69.5738
1115,560000,57.6515
1118,562000,83.1791
1121,564000,46.6213
1123,566000,98.6585
1125,568000,50.8537
1127,570000,83.2527
1130,572000,69.494
1132,574000,72.9649
1135,576000,78.4564
1138,578000,53.3598
1140,580000,72.0697
1142,582000,59.8439
1145,584000,67.6469
1147,586000,102.3712
1150,588000,34.0919
1152,590000,71.0174
1155,592000,63.054
1165,594000,11.0918
1167,596000,51.9368
1169,598000,91.3962
1173,600000,42.8161
1176,602000,51.522
1179,604000,55.5306
1182,606000,58.0045
1185,608000,28.0664
1188,610000,64.4535
1190,612000,74.376
1192,614000,86.7088
1194,616000,61.4432
1197,618000,44.5022
1199,620000,67.1262
1203,622000,44.8871
1210,624000,23.0583
1213,626000,56.0957
1217,628000,27.2344
1221,630000,42.4052
1223,632000,66.0223
1225,634000,82.4812
1228,636000,66.8497
1230,638000,68.7203
1232,640000,63.4294
1235,642000,56.5471
1237,644000,73.2657
1239,646000,85.2299
1242,648000,70.391
1245,650000,62.184
1247,652000,71.6066
1249,654000,69.7462
1252,656000,55.26
1255,658000,38.8261
1257,660000,94.9584
1259,662000,77.457
1262,664000,63.5042
1264,666000,71.0107
1267,668000,62.143
1269,670000,67.984
1273,672000,36.5568
1278,674000,33.3264
1280,676000,88.9306
1284,678000,39.6039
1288,680000,31.8791
1290,682000,80.6906
1292,684000,73.6025
1294,686000,60.8873
1296,688000,94.0021
1298,690000,79.0424
1301,692000,63.1554
1303,694000,89.7317
1305,696000,75.6862
1307,698000,90.2909
1310,700000,45.239
1316,702000,26.8478
1321,704000,25.4055
1324,706000,48.0757
1328,708000,39.93
1330,710000,69.8529
1333,712000,43.1733
1337,714000,55.9965
1340,716000,61.2318
1343,718000,43.2732
1345,720000,79.4591
1347,722000,73.3139
1350,724000,55.3803
1353,726000,59.6697
1356,728000,55.2672
1358,730000,82.4876
1361,732000,52.7376
1363,734000,90.8434
1366,736000,40.4446
1369,738000,64.0095
1371,740000,102.1713
1374,742000,43.6414
1379,744000,40.0912
1382,746000,42.6381
1384,748000,84.7341
1386,750000,82.7364
1388,752000,96.7648
1390,754000,50.4388
1393,756000,78.5196
1396,758000,48.649
1400,760000,42.5996
1402,762000,76.6639
1405,764000,64.0497
1409,766000,36.406
1412,768000,46.8059
1414,770000,60.7446
1417,772000,69.8546
1420,774000,56.6551
1423,776000,52.2651
1426,778000,54.8726
1429,780000,60.537
1431,782000,69.5789
1434,784000,58.5516
1436,786000,73.1725
1438,788000,80.6946
1440,790000,68.759
1443,792000,60.7666
1446,794000,85.3016
1448,796000,69.7501
1450,798000,77.3479
1452,800000,78.3632
1455,802000,62.8824
1457,804000,78.6492
1460,806000,54.9596
1462,808000,69.0522
1464,810000,72.5081
1466,812000,81.4047
1469,814000,54.5868
1472,816000,45.1256
1474,818000,68.9754
1476,820000,68.8402
1479,822000,49.9754
1482,824000,70.6792
1484,826000,71.4262
1487,828000,46.8151
1489,830000,69.5042
1492,832000,82.9205
1495,834000,52.5338
1497,836000,61.0528
1499,838000,70.7555
1503,840000,48.1962
1507,842000,23.4438
1510,844000,63.567
1512,846000,57.1908
1515,848000,65.9912
1519,850000,53.1763
1521,852000,66.3849
1524,854000,51.6108
1527,856000,66.4288
1529,858000,65.1984
1531,860000,74.9634
1533,862000,61.3697
1535,864000,84.7108
1537,866000,80.9527
1539,868000,81.8435
1542,870000,61.2901
1544,872000,77.6468
1548,874000,47.0176
1550,876000,66.685
1553,878000,53.165
1555,880000,71.0892
1557,882000,72.2181
1560,884000,50.33
1562,886000,70.8922
1564,888000,67.5262
1567,890000,49.5089
1569,892000,85.4185
1572,894000,45.7936
1575,896000,56.2896
1577,898000,87.1136
1581,900000,33.5586
1583,902000,91.1506
1586,904000,62.0438
1588,906000,53.4138
1591,908000,67.2926
1594,910000,72.9731
1596,912000,68.1238
1599,914000,63.848
1601,916000,70.1153
1603,918000,69.63
1605,920000,80.1348
1607,922000,86.5427
1609,924000,83.8366
1611,926000,80.6234
1614,928000,65.5609
1616,930000,70.7291
1618,932000,67.6873
1622,934000,46.4074
1624,936000,40.7962
1627,938000,50.2124
1630,940000,54.0871
1632,942000,82.4125
1634,944000,70.0348
1637,946000,52.503
1640,948000,54.432
1642,950000,78.5986
1645,952000,67.9292
1647,954000,83.6825
1649,956000,59.2295
1651,958000,73.619
1655,960000,52.5508
1657,962000,69.1035
1659,964000,79.4546
1664,966000,41.9165
1667,968000,39.7089
1670,970000,77.1132
1672,972000,61.4975
1674,974000,64.9204
1676,976000,89.904
1678,978000,63.008
1682,980000,53.6386
1686,982000,27.7041
1688,984000,75.2189
1690,986000,69.3688
1694,988000,51.215
1697,990000,36.8179
1699,992000,65.6001
1701,994000,71.7474
1704,996000,68.1397
1708,998000,41.2356
1710,1000000,50.728
