episode,timestep,reward
218,218000,-20.4646
220,220000,-15.7824
222,222000,-15.541
224,224000,-18.2214
226,226000,-24.1335
228,228000,-2.2527
230,230000,-10.4548
232,232000,-21.7111
234,234000,-21.2888
236,236000,-17.8459
238,238000,-17.406
240,240000,-11.7229
242,242000,-28.0456
244,244000,-18.5229
246,246000,-12.6142
248,248000,-17.483
250,250000,-13.1266
252,252000,-18.9118
254,254000,-18.4528
256,256000,-22.6521
258,258000,-12.4443
260,260000,-17.2918
262,262000,-12.429
264,264000,-13.0998
266,266000,-18.0838
268,268000,-23.091
270,270000,-18.0987
272,272000,-28.1277
274,274000,-12.7812
276,276000,-7.7293
278,278000,-23.6719
280,280000,-24.2051
282,282000,-24.7349
284,284000,-14.4365
287,286000,-26.3941
289,288000,-19.2827
291,290000,-13.3779
293,292000,-24.545
295,294000,-19.1254
298,296000,-18.7886
300,298000,-24.4007
302,300000,-24.2431
304,302000,-7.9715
306,304000,-18.7512
308,306000,-13.7088
310,308000,-13.6383
312,310000,-18.5768
314,312000,-18.7868
316,314000,-7.9707
318,316000,-13.2335
321,318000,-25.835
324,320000,-36.6003
326,322000,-18.4108
328,324000,-18.6865
330,326000,-8.2926
332,328000,-18.6048
334,330000,-8.3181
337,332000,-29.2866
339,334000,-23.9905
341,336000,-13.282
343,338000,-7.7273
345,340000,-18.8057
347,342000,-12.8496
350,344000,-25.1886
352,346000,-23.2473
355,348000,-17.9322
357,350000,-22.724
359,352000,-17.4953
361,354000,-28.9728
363,356000,-28.7566
365,358000,-17.2835
367,360000,-17.5803
369,362000,-17.8168
371,364000,-23.0225
373,366000,-11.9318
375,368000,-29.0344
377,370000,-12.9989
379,372000,-18.109
381,374000,-12.8799
383,376000,-18.6946
385,378000,-29.3826
387,380000,-18.2139
389,382000,-29.1341
391,384000,-23.5715
393,386000,-17.7591
395,388000,-12.4071
397,390000,-11.8879
399,392000,-17.5153
401,394000,-16.9841
403,396000,-29.0899
405,398000,-17.6523
407,400000,-29.1288
409,402000,-17.9168
411,404000,-12.8105
414,406000,-29.2513
416,408000,-24.0166
419,410000,-18.7329
421,412000,-24.2673
423,414000,-13.0016
425,416000,-18.726
427,418000,-13.2965
429,420000,-23.7201
431,422000,-13.3595
433,424000,-13.2473
435,426000,-23.7246
437,428000,-19.0734
439,430000,-28.74
441,432000,-24.1677
443,434000,-7.8451
445,436000,-7.1117
447,438000,-33.3281
449,440000,-17.5442
451,442000,-11.7715
454,444000,-21.734
456,446000,-18.2165
458,448000,-13.1623
461,450000,-22.2207
463,452000,-13.2087
465,454000,-23.8057
467,456000,-23.9804
469,458000,-18.9374
471,460000,-13.3272
473,462000,-13.1536
475,464000,-24.0966
477,466000,-13.1948
479,468000,-29.2364
481,470000,-24.3228
484,472000,-22.2484
486,474000,-13.4007
488,476000,-13.3127
490,478000,-29.2186
492,480000,-24.0169
494,482000,-7.8212
497,484000,-22.2885
500,486000,-32.7793
502,488000,-18.3407
504,490000,-28.487
506,492000,-17.5423
509,494000,-24.3133
511,496000,-16.6612
513,498000,-16.5529
515,500000,1.5022
517,502000,-16.6316
519,504000,-6.3865
521,506000,-6.7562
523,508000,-27.9552
525,510000,-21.5026
527,512000,-27.611
529,514000,-1.6116
531,516000,-7.1761
533,518000,-28.5583
535,520000,-11.9157
537,522000,-11.7013
539,524000,-21.9784
541,526000,-27.1478
544,528000,-22.6173
546,530000,-8.7632
548,532000,-3.1131
550,534000,-26.3722
552,536000,-16.0166
554,538000,-15.8062
556,540000,-19.4324
558,542000,-8.2759
560,544000,-18.026
562,546000,-17.9711
564,548000,-24.2996
566,550000,-8.5174
568,552000,-19.9417
570,554000,-16.2687
572,556000,-6.2142
574,558000,-16.6901
576,560000,-11.8575
578,562000,-21.7311
580,564000,-11.223
582,566000,-18.193
584,568000,-28.3827
586,570000,-11.587
588,572000,-22.3125
590,574000,-20.7296
592,576000,-25.1052
594,578000,-2.4762
596,580000,-18.0434
598,582000,-6.0568
600,584000,-18.4229
602,586000,-7.0272
604,588000,-5.902
606,590000,-12.6614
608,592000,-8.4118
610,594000,-10.1104
612,596000,-14.2532
614,598000,-21.4016
616,600000,-12.1291
618,602000,-22.4228
620,604000,-16.1252
622,606000,-6.3287
625,608000,-25.7725
627,610000,-20.5926
629,612000,-9.8889
631,614000,-5.6281
633,616000,-27.9164
635,618000,-27.7472
637,620000,-23.2874
639,622000,-22.3005
641,624000,-23.1949
643,626000,-13.3383
645,628000,-18.2336
647,630000,-17.4785
649,632000,-11.8604
651,634000,-23.2701
653,636000,-18.3394
655,638000,-19.1578
657,640000,-28.823
659,642000,-23.8412
661,644000,-13.2488
663,646000,-23.9056
665,648000,-18.7971
667,650000,-18.0774
669,652000,-23.3206
671,654000,-11.7917
673,656000,-21.3502
675,658000,-8.5747
677,660000,-15.0051
679,662000,-15.2214
681,664000,-15.973
683,666000,-22.3766
685,668000,-22.9135
687,670000,-12.9777
689,672000,-23.6959
691,674000,-23.3518
693,676000,-13.0296
695,678000,-12.4934
697,680000,-7.5485
699,682000,-28.2262
701,684000,-17.3586
703,686000,-12.5559
705,688000,-18.2473
708,690000,-24.8834
710,692000,-17.0784
712,694000,-17.049
714,696000,-18.451
716,698000,-7.3091
718,700000,-12.9114
720,702000,-13.0912
722,704000,-23.8509
724,706000,-8.2255
