episode,timestep,reward
838,600000,40.1306
840,602000,43.7278
843,604000,10.4908
846,606000,11.3495
849,608000,21.1208
855,610000,23.8998
861,612000,34.1587
867,614000,5.379
873,616000,35.506
877,618000,40.6319
881,620000,35.3834
886,622000,21.7185
889,624000,38.942
893,626000,36.5014
897,628000,24.2604
902,630000,11.5405
908,632000,-5.3531
914,634000,0.6128
920,636000,0.8434
925,638000,5.9902
929,640000,8.1474
931,642000,55.6781
934,644000,35.0434
938,646000,7.7395
941,648000,23.3694
944,650000,34.56
947,652000,48.9908
951,654000,25.8183
956,656000,17.8523
958,658000,63.3428
961,660000,37.3573
966,662000,44.6962
969,664000,33.2116
972,666000,40.8588
977,668000,22.9245
982,670000,17.726
985,672000,23.5288
987,674000,79.2456
990,676000,28.1998
992,678000,54.8711
995,680000,39.893
997,682000,58.6063
1000,684000,52.6262
1002,686000,46.4112
1005,688000,70.7014
1009,690000,22.2541
1012,692000,40.5297
1014,694000,31.3722
1017,696000,72.2124
1019,698000,49.7189
1021,700000,57.7157
1024,702000,7.9834
1028,704000,10.6638
1030,706000,37.6576
