episode,timestep,reward
5992,598000,50.5491
6011,600000,53.4459
6030,602000,46.6594
6043,604000,74.9333
6062,606000,52.4957
6081,608000,58.9753
6099,610000,53.9148
6113,612000,87.1456
6129,614000,77.1597
6143,616000,69.913
6160,618000,56.9444
6178,620000,53.0917
6197,622000,59.0804
6212,624000,65.3741
6232,626000,61.8554
6250,628000,54.7326
6268,630000,62.2353
6288,632000,55.6591
6306,634000,74.5953
6330,636000,44.8026
6353,638000,56.4142
6376,640000,55.1181
6399,642000,57.8054
6420,644000,59.2175
6441,646000,58.5714
6465,648000,49.8495
6486,650000,69.4092
6509,652000,55.3545
6530,654000,65.0653
6551,656000,76.616
6576,658000,52.506
6599,660000,64.1111
6624,662000,53.3882
6650,664000,56.5653
6674,666000,64.9743
6699,668000,55.9857
6724,670000,58.2559
6747,672000,63.0013
6771,674000,63.2552
6795,676000,57.8078
6819,678000,62.7193
6843,680000,58.7396
6865,682000,80.2834
6887,684000,67.6299
6914,686000,48.536
6940,688000,51.2995
6964,690000,58.5943
6986,692000,70.4298
7010,694000,55.533
7033,696000,56.6123
7055,698000,68.2049
7080,700000,56.3396
7104,702000,53.7995
7129,704000,53.1623
7152,706000,56.029
7177,708000,56.8113
7197,710000,74.999
7218,712000,74.1932
7243,714000,50.1739
7267,716000,52.1221
7290,718000,57.5785
7311,720000,62.193
7333,722000,61.4139
7356,724000,63.1964
7378,726000,65.011
7398,728000,70.9796
7421,730000,68.0965
7442,732000,65.4408
7467,734000,49.6712
7491,736000,58.4571
7512,738000,67.4022
7534,740000,61.2507
7554,742000,66.4783
7575,744000,60.7975
7596,746000,60.33
7616,748000,68.8365
7637,750000,66.5867
7657,752000,75.6234
7680,754000,58.1917
7701,756000,69.374
7722,758000,71.0587
7745,760000,54.4137
7767,762000,65.4311
7789,764000,59.583
7808,766000,80.6771
7829,768000,70.4569
7849,770000,61.5839
7869,772000,72.9727
7891,774000,63.2407
7911,776000,64.6956
7929,778000,77.8907
7950,780000,51.9689
7971,782000,56.1438
7993,784000,58.4159
8015,786000,52.6846
8035,788000,66.5342
8055,790000,65.4611
8077,792000,54.4579
8097,794000,77.2702
8116,796000,71.4692
8135,798000,81.7425
8157,800000,67.0774
8179,802000,63.4321
8198,804000,77.7274
8219,806000,62.7492
8240,808000,64.8385
8261,810000,62.3433
8280,812000,74.6777
8298,814000,83.9114
8320,816000,57.1588
8340,818000,70.2131
8363,820000,53.6667
8386,822000,55.1231
8407,824000,58.3521
8424,826000,84.6351
8445,828000,56.2801
8463,830000,67.9011
8481,832000,71.4457
8500,834000,61.1707
8520,836000,67.6782
8538,838000,73.5976
8555,840000,66.4059
8573,842000,70.0633
8594,844000,65.9984
8613,846000,75.1133
8633,848000,60.008
8654,850000,53.4574
8671,852000,64.5762
8689,854000,75.9328
8707,856000,74.3842
8728,858000,59.7647
8747,860000,68.1719
8765,862000,84.2815
8787,864000,59.0485
8805,866000,81.1943
8826,868000,71.5017
8847,870000,63.8876
8866,872000,64.0001
8887,874000,53.2075
8909,876000,50.2885
8927,878000,72.9385
8948,880000,57.7011
8968,882000,57.0453
8984,884000,86.3903
8998,886000,81.4931
9015,888000,63.8364
9030,890000,77.8381
9046,892000,66.095
9059,894000,92.8211
9071,896000,81.244
9086,898000,67.494
9100,900000,81.8922
9116,902000,59.3553
9131,904000,64.676
9147,906000,78.8421
9163,908000,80.5903
9177,910000,83.7083
9191,912000,81.446
9207,914000,61.0412
9225,916000,66.7127
9241,918000,91.9948
9257,920000,75.4527
9272,922000,81.8756
9288,924000,70.0388
9304,926000,67.7463
9323,928000,55.3721
9342,930000,71.7825
9358,932000,78.0568
9376,934000,69.7059
9393,936000,71.2288
9412,938000,56.4248
9430,940000,73.7607
9448,942000,60.9645
9466,944000,56.0062
9483,946000,72.8269
9500,948000,75.9638
9517,950000,85.7635
9536,952000,69.0549
9554,954000,72.0516
9571,956000,63.0031
9590,958000,72.174
9609,960000,70.9293
9629,962000,68.9262
9648,964000,73.5491
9668,966000,67.8853
9688,968000,79.1829
9710,970000,61.2811
9731,972000,76.7853
9751,974000,78.7872
9771,976000,80.379
9791,978000,76.2768
9813,980000,63.5078
9835,982000,66.6591
9855,984000,69.7929
9875,986000,84.5302
9893,988000,83.5104
9913,990000,73.123
9933,992000,66.2582
9953,994000,73.2881
9971,996000,75.5166
9992,998000,64.4247
10012,1000000,81.4821
10031,1002000,81.5213
10051,1004000,74.4188
10072,1006000,71.2134
10093,1008000,69.6228
10114,1010000,70.8408
10136,1012000,59.0998
10157,1014000,70.0341
10176,1016000,72.2616
10196,1018000,78.1815
10214,1020000,83.0261
10234,1022000,67.0792
10253,1024000,75.5019
10272,1026000,75.8849
10292,1028000,79.0259
10313,1030000,66.8895
10334,1032000,70.6095
10355,1034000,67.5915
10376,1036000,66.5335
10399,1038000,57.656
10420,1040000,71.0376
10439,1042000,77.614
10458,1044000,81.8843
10481,1046000,61.0747
10501,1048000,76.4015
10522,1050000,69.9314
10542,1052000,76.8187
10560,1054000,84.6111
10580,1056000,74.2848
10601,1058000,66.1852
10621,1060000,65.5264
10639,1062000,76.5321
10660,1064000,62.7388
10680,1066000,68.9481
10698,1068000,86.2807
10719,1070000,63.157
10739,1072000,72.1364
10758,1074000,77.1675
10777,1076000,80.1544
10799,1078000,60.3361
10817,1080000,80.4379
10836,1082000,67.3308
10853,1084000,79.8785
10869,1086000,93.3296
10887,1088000,78.5326
10907,1090000,74.2684
10926,1092000,67.6742
10945,1094000,74.9511
10963,1096000,81.4267
