episode,timestep,reward
2605,504000,87.7149
2615,506000,92.8429
2627,508000,95.6805
2637,510000,80.4084
2650,512000,88.5884
2661,514000,72.754
2671,516000,78.4846
2682,518000,99.8525
2692,520000,84.301
2702,522000,77.8006
2712,524000,81.0041
2723,526000,73.0353
2735,528000,76.7801
2745,530000,87.9415
2756,532000,80.7074
2766,534000,78.2259
2776,536000,78.0583
2787,538000,86.8433
2798,540000,91.1439
2811,542000,63.8983
2822,544000,88.864
2832,546000,84.3265
2848,548000,54.2816
2867,550000,39.8422
2885,552000,48.4536
2906,554000,33.8726
2923,556000,47.6732
2935,558000,66.2808
2946,560000,65.5005
2958,562000,58.8898
2970,564000,64.9069
2983,566000,65.7347
2997,568000,80.9403
3010,570000,63.9749
3023,572000,73.86
3035,574000,63.5122
3050,576000,52.9855
3069,578000,41.3281
3091,580000,34.0186
3106,582000,45.1796
3126,584000,37.3538
3144,586000,43.6943
3161,588000,37.2544
3190,590000,21.67
3212,592000,32.8652
3231,594000,45.5207
3247,596000,50.0719
3268,598000,41.0859
3281,600000,53.4775
3297,602000,43.0826
3310,604000,60.2629
3323,606000,73.4132
3339,608000,48.8394
3356,610000,42.8241
3371,612000,46.2411
3385,614000,58.8181
3398,616000,58.4241
3411,618000,51.8701
3423,620000,70.6827
3434,622000,63.5441
3446,624000,62.3233
3457,626000,81.1407
3468,628000,79.901
3481,630000,66.0377
3492,632000,71.0294
3504,634000,66.1705
3516,636000,76.7808
3529,638000,80.4286
3543,640000,68.9523
3555,642000,67.4784
3568,644000,70.6033
3579,646000,59.866
3592,648000,66.8136
3604,650000,68.0043
3616,652000,67.6374
3628,654000,76.0383
3640,656000,59.8537
3652,658000,69.4787
3665,660000,72.7415
3678,662000,61.8283
3690,664000,70.0447
3703,666000,68.8553
3716,668000,69.5803
3728,670000,63.3858
3740,672000,63.0462
3752,674000,72.2625
3765,676000,63.9666
3777,678000,69.6484
3790,680000,66.5982
3802,682000,70.0204
3815,684000,67.7856
3829,686000,62.9087
3841,688000,74.7967
3854,690000,67.8943
3866,692000,57.1736
3877,694000,64.421
3888,696000,71.8382
3900,698000,80.4524
3912,700000,73.4141
3924,702000,68.2577
3936,704000,69.6783
3947,706000,70.7559
3959,708000,65.1354
3972,710000,77.6442
3985,712000,67.1275
3997,714000,61.5699
4008,716000,74.595
4020,718000,69.8547
4032,720000,67.9831
4044,722000,62.0648
4055,724000,57.8489
4068,726000,64.1975
4080,728000,71.5039
4092,730000,68.6534
4103,732000,59.2705
4115,734000,67.944
4126,736000,70.7696
4139,738000,74.2832
4150,740000,66.1906
4162,742000,82.8445
4173,744000,87.9138
4186,746000,67.1641
4198,748000,77.7297
4209,750000,58.9427
4223,752000,74.1353
4237,754000,81.759
4250,756000,80.8199
4263,758000,73.1763
4277,760000,74.2017
4290,762000,67.4375
4303,764000,64.1821
4317,766000,68.0674
4330,768000,89.0551
4344,770000,66.7792
4357,772000,75.968
4370,774000,66.6676
4382,776000,86.0229
4395,778000,63.1151
4409,780000,65.5805
4423,782000,70.1236
4437,784000,66.2502
4451,786000,64.5578
4464,788000,77.5992
4480,790000,58.1529
4495,792000,69.4326
4509,794000,67.1368
4523,796000,66.8951
4536,798000,66.3478
4549,800000,65.7072
4563,802000,68.8742
4577,804000,66.2912
4590,806000,72.8635
4604,808000,81.8581
4618,810000,69.7277
4631,812000,61.9847
4646,814000,66.1345
4660,816000,63.6582
4675,818000,65.8575
4688,820000,71.03
4702,822000,69.4907
4717,824000,81.7294
4731,826000,71.758
4744,828000,70.3517
4758,830000,73.9066
4770,832000,79.5581
4783,834000,83.183
4797,836000,76.2389
4810,838000,79.904
4824,840000,82.0405
4838,842000,73.9663
4852,844000,70.8799
4865,846000,69.469
4880,848000,70.1305
4894,850000,79.0291
4907,852000,81.8513
4921,854000,78.7844
4936,856000,71.4817
4948,858000,94.947
4960,860000,87.6508
4972,862000,85.7123
4985,864000,86.6624
4997,866000,92.2558
5009,868000,75.378
5024,870000,77.4558
5037,872000,84.1077
5050,874000,95.0957
5063,876000,82.5801
5075,878000,74.2003
5088,880000,89.7318
5101,882000,84.735
5114,884000,75.367
5126,886000,87.6603
5140,888000,77.125
5152,890000,85.1726
5165,892000,77.8453
5178,894000,101.5009
5190,896000,80.4124
5202,898000,95.4429
5215,900000,80.2319
5228,902000,99.5604
5241,904000,75.292
5254,906000,87.4289
5267,908000,92.7662
5281,910000,84.6773
5294,912000,91.6131
5307,914000,87.6554
5320,916000,80.6483
5332,918000,81.3761
5346,920000,79.9394
5359,922000,70.2079
5372,924000,91.5449
5384,926000,80.2366
5397,928000,79.5856
5409,930000,76.9551
5423,932000,68.5923
5436,934000,96.1769
5449,936000,77.6579
5463,938000,82.837
5475,940000,81.3534
5488,942000,66.4486
5501,944000,77.9864
5514,946000,88.3964
5526,948000,80.2013
5539,950000,83.5987
5551,952000,85.7062
5563,954000,88.7223
5576,956000,82.6618
5588,958000,72.8985
5601,960000,79.7385
5614,962000,75.4438
5628,964000,88.9866
5640,966000,85.2645
5653,968000,90.1619
5665,970000,82.6388
5678,972000,95.7795
5691,974000,80.5843
5704,976000,85.1161
5717,978000,81.7081
5731,980000,80.1312
5745,982000,91.1177
5757,984000,86.1336
5770,986000,92.6768
5783,988000,73.3227
5795,990000,85.6727
5809,992000,77.7114
5822,994000,70.1663
5835,996000,87.113
5849,998000,79.6709
5863,1000000,73.5545
