episode,timestep,reward
22,2000,-9.6241
53,4000,-9.7436
69,6000,-9.7603
82,8000,-9.6966
84,10000,-7.3819
87,12000,2.8344
89,14000,9.3979
102,16000,4.0687
111,18000,4.5631
119,20000,8.5962
127,22000,13.0135
135,24000,16.6902
142,26000,23.2792
149,28000,23.0217
154,30000,52.409
159,32000,55.4146
164,34000,60.0608
170,36000,53.601
178,38000,52.7738
187,40000,46.9743
197,42000,31.5761
206,44000,54.6675
216,46000,47.0356
230,48000,35.838
240,50000,51.7041
248,52000,66.6937
259,54000,53.0151
269,56000,60.0943
278,58000,67.2438
289,60000,55.9821
297,62000,75.5649
306,64000,78.8828
315,66000,66.0172
328,68000,48.065
338,70000,70.9892
347,72000,81.7641
358,74000,64.5862
368,76000,67.6635
379,78000,71.0304
390,80000,53.517
404,82000,53.8793
413,84000,76.4783
422,86000,75.6218
433,88000,69.6056
443,90000,77.0912
457,92000,49.2324
466,94000,79.8824
478,96000,56.6909
487,98000,95.9717
497,100000,68.8416
508,102000,63.7259
517,104000,72.53
526,106000,90.7314
536,108000,67.4653
545,110000,74.4971
553,112000,73.699
561,114000,79.5575
569,116000,89.8187
577,118000,84.4167
587,120000,72.6314
595,122000,77.6007
606,124000,74.3078
616,126000,62.8347
627,128000,67.8401
636,130000,95.4097
646,132000,71.7106
656,134000,66.3115
668,136000,73.9787
679,138000,61.2753
690,140000,68.4176
701,142000,65.7503
712,144000,60.1557
723,146000,64.7959
732,148000,77.5862
740,150000,76.173
748,152000,83.9242
758,154000,84.2388
767,156000,82.0469
778,158000,71.755
786,160000,83.0117
796,162000,72.6484
806,164000,76.5356
814,166000,86.8498
823,168000,74.8077
832,170000,96.2976
841,172000,72.6051
851,174000,86.0709
861,176000,79.0079
871,178000,73.4727
881,180000,66.97
890,182000,88.4436
900,184000,87.2907
909,186000,87.0129
919,188000,81.9165
929,190000,88.0174
938,192000,97.8742
947,194000,83.1975
956,196000,90.9444
965,198000,80.3466
975,200000,76.241
984,202000,74.319
993,204000,74.7022
1002,206000,95.165
1012,208000,67.2747
1024,210000,65.691
1032,212000,81.5516
1042,214000,73.8255
1052,216000,77.2678
1062,218000,81.012
1071,220000,70.0276
1081,222000,79.2049
1092,224000,59.2324
1101,226000,78.5232
1111,228000,72.4389
1120,230000,69.2549
1130,232000,83.2424
1139,234000,85.4515
1147,236000,92.0219
1157,238000,74.6136
1165,240000,71.6624
1175,242000,67.4833
1184,244000,68.6633
1192,246000,75.682
1201,248000,89.374
1210,250000,84.7317
1222,252000,74.5202
1233,254000,79.5525
1246,256000,66.7735
1256,258000,98.4775
1267,260000,88.1674
1277,262000,85.4971
1289,264000,74.4096
1300,266000,90.7684
1310,268000,75.1498
1322,270000,72.2116
1335,272000,61.8211
1346,274000,79.2877
1359,276000,71.1261
1369,278000,74.3328
1381,280000,68.7325
1392,282000,89.4732
1403,284000,84.6495
1413,286000,82.6133
1423,288000,75.5766
1434,290000,83.005
1445,292000,79.7596
1455,294000,92.6635
1465,296000,92.1266
1476,298000,87.8698
1487,300000,74.6845
1498,302000,69.4109
1510,304000,77.4374
1521,306000,88.9215
1530,308000,67.3314
1540,310000,80.6276
1551,312000,78.4311
1563,314000,82.2795
1574,316000,78.3234
1584,318000,88.3716
1595,320000,86.3753
1606,322000,82.8675
1618,324000,96.5991
1629,326000,75.5712
1640,328000,84.3307
1650,330000,85.1628
1661,332000,72.8752
1673,334000,63.1398
1683,336000,72.1353
1695,338000,69.8362
1707,340000,75.9675
1718,342000,72.7426
1728,344000,75.8583
1739,346000,85.7693
1749,348000,80.0959
1760,350000,83.0685
1771,352000,77.3622
1781,354000,86.7593
1791,356000,92.0931
1801,358000,96.9302
1812,360000,90.5125
1823,362000,71.5706
1836,364000,75.8814
1848,366000,71.8456
1859,368000,68.1141
1870,370000,78.7437
1881,372000,77.1246
1894,374000,66.4879
1905,376000,73.3803
1915,378000,74.7959
1925,380000,93.5583
1936,382000,92.5011
1948,384000,74.0656
1960,386000,79.4993
1973,388000,64.6254
1985,390000,68.0717
1996,392000,88.1052
2005,394000,89.1772
2016,396000,77.0081
2026,398000,90.7907
2036,400000,77.9901
2046,402000,84.2549
2056,404000,79.723
2066,406000,80.8142
2076,408000,75.357
2087,410000,76.2937
2097,412000,78.6784
2107,414000,80.8486
2117,416000,83.1407
2127,418000,80.4612
2138,420000,68.716
2150,422000,73.7227
2159,424000,69.1185
2169,426000,74.9817
2181,428000,75.0671
2192,430000,82.5968
2203,432000,80.2947
2213,434000,75.3574
2223,436000,92.1906
2236,438000,79.934
2248,440000,79.0019
2258,442000,87.4296
2268,444000,71.8845
2278,446000,91.022
2289,448000,94.7639
2299,450000,83.5364
2310,452000,80.5473
2320,454000,87.578
2331,456000,78.209
2342,458000,92.2657
2353,460000,78.8881
2364,462000,70.5253
2375,464000,72.3868
2386,466000,70.038
2397,468000,82.4899
2407,470000,76.8765
2418,472000,78.5118
2429,474000,84.5746
2439,476000,85.7444
2448,478000,67.0606
2459,480000,72.614
2468,482000,81.5955
2479,484000,75.6229
2489,486000,81.2981
2501,488000,61.9823
2512,490000,76.3489
2522,492000,79.5798
2533,494000,93.924
2543,496000,76.8168
2554,498000,76.852
2564,500000,73.1167
2575,502000,82.0867
2587,504000,75.951
2598,506000,93.3943
2610,508000,78.6532
2621,510000,89.4789
2633,512000,82.263
2644,514000,77.9951
2655,516000,79.4463
2666,518000,73.1215
2678,520000,90.81
2688,522000,80.592
2699,524000,72.9257
2710,526000,68.5559
2722,528000,79.5915
2734,530000,80.1916
2747,532000,77.9504
2759,534000,77.3693
2771,536000,77.202
2786,538000,61.5976
2797,540000,82.009
2812,542000,65.9652
2827,544000,64.1173
2841,546000,69.3756
2853,548000,74.1889
2866,550000,73.643
2878,552000,69.0697
2891,554000,70.1607
2902,556000,79.8519
2914,558000,84.1931
2925,560000,78.8313
2936,562000,102.608
2948,564000,79.0177
2960,566000,85.7369
2971,568000,74.7073
2982,570000,81.6688
2994,572000,77.3099
3006,574000,77.1454
3017,576000,71.3145
3029,578000,81.192
3040,580000,83.7425
3051,582000,76.1827
3062,584000,87.4685
3073,586000,76.0716
3084,588000,88.1172
3095,590000,83.1318
3106,592000,84.8125
3118,594000,76.7139
3129,596000,81.921
3139,598000,72.8808
3149,600000,80.5996
3160,602000,80.6665
3171,604000,82.1957
3182,606000,82.875
3193,608000,82.864
3205,610000,80.0612
3216,612000,82.691
3226,614000,84.8653
3236,616000,80.1592
3249,618000,69.656
3260,620000,65.9362
3271,622000,81.5786
3283,624000,80.617
3294,626000,78.4857
3306,628000,92.5501
