episode,timestep,reward
1046,200000,95.9687
1057,202000,77.3225
1066,204000,82.4784
1075,206000,81.7565
1084,208000,106.3843
1093,210000,85.9979
1103,212000,85.3802
1113,214000,73.0988
1122,216000,81.4951
1131,218000,90.2503
1142,220000,72.9965
1150,222000,80.5167
1159,224000,72.5203
1168,226000,81.1555
1178,228000,70.6287
1188,230000,72.0816
1198,232000,81.3395
1207,234000,80.7537
1217,236000,74.971
1225,238000,91.4148
1234,240000,79.7825
1243,242000,99.3441
1252,244000,81.4308
1262,246000,71.806
1272,248000,73.2327
1283,250000,68.8584
1294,252000,70.7674
1305,254000,66.9686
1317,256000,74.5385
1329,258000,89.2913
1340,260000,65.4424
1352,262000,76.4786
1363,264000,83.8515
1375,266000,73.3326
1386,268000,68.221
1397,270000,69.1632
1407,272000,80.6617
1417,274000,90.9483
1427,276000,97.8275
1437,278000,84.9793
1448,280000,76.5552
1458,282000,89.7385
1468,284000,92.4895
1478,286000,90.8535
1489,288000,84.4203
1500,290000,72.5781
1511,292000,80.8088
1522,294000,85.5623
1533,296000,77.7165
1543,298000,84.8366
1553,300000,79.4891
1563,302000,80.8168
1573,304000,93.8277
1582,306000,88.0271
1593,308000,80.4459
1604,310000,87.6944
1615,312000,69.367
1626,314000,84.7325
1637,316000,80.7651
1648,318000,79.7118
1661,320000,70.0248
1674,322000,66.2794
1685,324000,75.7768
1695,326000,79.2031
1705,328000,70.3256
1717,330000,74.9948
1728,332000,82.0604
1738,334000,91.7949
1749,336000,99.82
1760,338000,79.8543
1771,340000,75.253
1781,342000,70.9214
1793,344000,58.7288
1804,346000,91.3915
1815,348000,87.8304
1826,350000,81.031
1836,352000,101.027
1846,354000,85.6284
1857,356000,81.9322
1867,358000,79.3359
1877,360000,78.5
1888,362000,72.2426
1899,364000,77.8805
1909,366000,75.4596
1920,368000,74.1446
1931,370000,75.8271
1941,372000,90.0751
1951,374000,87.0683
1961,376000,79.734
1971,378000,89.4376
1983,380000,76.3034
1992,382000,81.7686
2002,384000,78.6551
2013,386000,76.7621
2023,388000,82.1821
2034,390000,77.9978
2044,392000,78.3691
2056,394000,76.9083
2065,396000,71.8122
2078,398000,57.9705
2090,400000,63.3403
2101,402000,73.6659
2111,404000,89.8619
2122,406000,83.4234
2134,408000,74.729
2144,410000,81.1708
2154,412000,76.668
2164,414000,80.2513
2174,416000,81.5649
2184,418000,90.5749
2194,420000,84.0063
2205,422000,84.5038
2215,424000,88.4268
2227,426000,78.3778
2238,428000,75.4933
2250,430000,85.3267
2260,432000,89.7567
2272,434000,72.6284
2282,436000,97.2064
2294,438000,69.0617
2305,440000,100.9509
2315,442000,104.4757
2325,444000,84.1682
2335,446000,83.2432
2345,448000,79.6693
2355,450000,77.9649
2366,452000,76.7477
2375,454000,74.6041
2385,456000,79.6023
2395,458000,85.0988
2408,460000,63.5643
2418,462000,73.7399
2429,464000,80.8132
2439,466000,81.605
2449,468000,86.5341
2458,470000,89.2962
2469,472000,85.5975
2479,474000,83.6697
2488,476000,84.4381
2498,478000,79.5301
2508,480000,78.9688
2518,482000,76.1561
2529,484000,90.6707
2538,486000,87.9724
2547,488000,83.115
2557,490000,83.2439
2568,492000,74.2925
2577,494000,93.4799
2587,496000,84.0717
2598,498000,78.7422
2608,500000,86.8605
2620,502000,83.6421
2631,504000,75.7857
2643,506000,81.7125
2655,508000,86.8352
2666,510000,88.436
2677,512000,85.0977
2689,514000,79.154
2701,516000,84.6985
2711,518000,85.5091
2722,520000,85.372
2733,522000,84.1074
2744,524000,81.756
2756,526000,88.8401
2766,528000,90.8022
2778,530000,83.1341
2789,532000,72.1231
2802,534000,77.4296
2814,536000,86.8885
2826,538000,79.0563
2838,540000,76.4937
2848,542000,81.0644
2859,544000,77.882
2869,546000,90.7589
2881,548000,84.8221
2892,550000,84.7616
2903,552000,94.5814
2915,554000,79.0626
2927,556000,78.5177
2940,558000,76.6972
2952,560000,85.5145
2964,562000,79.9366
2976,564000,87.3347
2990,566000,69.645
3004,568000,62.1164
3017,570000,76.3342
3029,572000,85.3266
3041,574000,76.5204
3054,576000,89.6607
3066,578000,86.3963
3079,580000,79.6299
3093,582000,59.5546
3106,584000,66.7234
3118,586000,83.3958
3129,588000,92.9539
3142,590000,71.6393
3154,592000,84.0058
3165,594000,73.0987
3176,596000,85.2815
3187,598000,81.3122
3198,600000,74.6816
3210,602000,74.2559
3221,604000,84.4651
3232,606000,88.0137
3243,608000,91.6538
3253,610000,77.0982
3264,612000,86.4096
3275,614000,81.5622
3286,616000,87.6748
3297,618000,81.8219
3308,620000,84.5306
3320,622000,78.3294
3333,624000,71.1428
3349,626000,53.2077
3369,628000,42.2882
3383,630000,70.5455
3395,632000,81.7804
3412,634000,51.9954
3426,636000,67.3337
3442,638000,56.1234
3456,640000,62.1602
3469,642000,69.9618
3484,644000,63.9614
3496,646000,77.0977
3509,648000,75.1268
3522,650000,71.5516
3535,652000,69.8702
3547,654000,70.3003
3559,656000,73.6713
3573,658000,64.4221
3585,660000,72.1201
3598,662000,75.258
3610,664000,66.732
3623,666000,75.2086
3634,668000,78.1255
3646,670000,78.8205
3659,672000,64.8624
3673,674000,72.0661
3687,676000,67.4871
3700,678000,79.7455
3715,680000,65.4903
3730,682000,58.8181
3741,684000,75.5364
3753,686000,75.4279
3764,688000,79.6575
3776,690000,78.9444
3787,692000,64.6905
3799,694000,78.7855
3812,696000,71.0863
3824,698000,80.3721
3835,700000,81.4953
3848,702000,76.8332
3861,704000,78.1759
3873,706000,78.105
3887,708000,78.1377
3900,710000,64.3779
3913,712000,72.6229
3926,714000,72.154
3939,716000,74.3464
3952,718000,69.1918
3964,720000,76.8009
3976,722000,60.1205
3990,724000,68.7046
4003,726000,65.0842
4016,728000,65.0246
4028,730000,84.095
4040,732000,81.1596
4051,734000,72.8039
4064,736000,74.1015
4075,738000,68.9136
4086,740000,71.0987
4097,742000,79.3585
4108,744000,79.6209
4120,746000,76.6802
4133,748000,69.9666
4143,750000,77.9
4156,752000,79.2779
4169,754000,68.6052
4181,756000,78.2092
4195,758000,73.8166
4208,760000,78.6472
4222,762000,73.0711
4238,764000,61.4445
4251,766000,71.5831
4265,768000,71.9167
4278,770000,68.2901
4292,772000,77.3616
4304,774000,86.0691
4319,776000,68.0926
4334,778000,66.1814
4347,780000,74.8355
4362,782000,64.257
4374,784000,77.4432
4387,786000,80.9763
4401,788000,68.6753
4415,790000,64.2865
4427,792000,74.1663
4442,794000,67.0769
4454,796000,69.2745
4468,798000,73.9007
4480,800000,75.481
4493,802000,72.5292
4504,804000,82.4801
4516,806000,88.4268
4530,808000,69.8582
4541,810000,86.9374
4554,812000,81.83
4567,814000,70.8105
4580,816000,73.9181
4592,818000,74.3527
4604,820000,67.2855
4620,822000,61.0182
4633,824000,73.2439
4647,826000,80.4182
4660,828000,64.2314
4673,830000,72.4027
4686,832000,83.1291
4698,834000,78.4991
4710,836000,77.7853
4722,838000,80.9886
4736,840000,78.572
4749,842000,82.8831
4762,844000,68.6535
4776,846000,77.5095
4789,848000,64.4228
4803,850000,79.8712
4816,852000,73.2579
4829,854000,67.5367
4842,856000,73.7415
4856,858000,69.6873
4869,860000,73.0279
4881,862000,80.6093
4894,864000,76.8034
4907,866000,80.8303
4919,868000,86.6595
4931,870000,83.1011
4943,872000,87.1537
4956,874000,73.5211
4969,876000,73.4331
4982,878000,72.5244
4996,880000,85.6219
5009,882000,72.8045
5021,884000,69.9
5033,886000,76.9873
5046,888000,85.9417
5058,890000,78.5898
5070,892000,89.3447
5082,894000,77.0269
5096,896000,76.9787
5109,898000,70.1701
5122,900000,80.8913
5135,902000,74.1121
5148,904000,69.5819
5160,906000,81.6301
5173,908000,75.164
5186,910000,69.5506
5200,912000,83.2258
5212,914000,74.5093
5224,916000,76.3175
5236,918000,87.7162
5249,920000,67.4059
5261,922000,87.3025
5274,924000,72.492
5286,926000,79.7964
5298,928000,88.6493
5310,930000,65.9714
5322,932000,78.9575
5333,934000,76.0372
5344,936000,80.4325
5357,938000,83.4771
5368,940000,81.6127
5381,942000,82.829
5392,944000,82.5669
5404,946000,94.9939
5416,948000,81.0492
5427,950000,82.2234
5440,952000,74.0436
5452,954000,76.3275
5463,956000,85.7026
5477,958000,68.9162
5489,960000,82.0586
5502,962000,72.0351
5514,964000,90.0985
5527,966000,70.1054
5539,968000,80.5062
5551,970000,82.9256
5563,972000,77.3793
5574,974000,81.6227
5587,976000,71.9843
5599,978000,78.443
5611,980000,75.0792
5623,982000,86.286
5636,984000,71.8255
5648,986000,73.1641
5660,988000,83.0412
5672,990000,88.6662
5685,992000,67.8145
5698,994000,71.1461
5710,996000,76.8647
5723,998000,79.7868
5735,1000000,78.4324
