episode,timestep,reward
623,602000,-5.0078
625,604000,-22.4566
627,606000,-22.5697
629,608000,-16.7652
631,610000,-10.7033
633,612000,-16.8807
635,614000,-22.348
637,616000,-16.5723
639,618000,-10.9445
641,620000,-11.309
643,622000,-16.9976
645,624000,-28.8104
647,626000,-17.6225
649,628000,-17.0345
651,630000,-17.1878
653,632000,-11.2679
655,634000,-5.4443
657,636000,-22.6388
659,638000,-11.3164
661,640000,-10.931
664,642000,-24.7204
666,644000,-16.8712
668,646000,-10.9559
670,648000,-5.1421
672,650000,1.1409
674,652000,-16.9313
676,654000,-4.8317
679,656000,-20.454
681,658000,-22.6394
683,660000,-16.6874
685,662000,-10.7516
687,664000,-10.8954
689,666000,-16.813
691,668000,-10.6202
693,670000,-16.6026
695,672000,-16.6027
697,674000,0.9771
699,676000,-16.6418
701,678000,-28.3373
703,680000,-28.3592
706,682000,-16.4698
708,684000,-28.3606
710,686000,-28.2332
712,688000,-22.5434
714,690000,-28.2773
716,692000,-5.1247
718,694000,-10.855
720,696000,-10.6681
722,698000,-22.5455
724,700000,-22.351
726,702000,-22.4034
728,704000,-4.7342
730,706000,-22.4643
732,708000,-10.7144
734,710000,-10.6951
736,712000,-16.5664
738,714000,-11.0877
740,716000,-5.1557
742,718000,-4.9186
745,720000,-28.4403
747,722000,1.1563
749,724000,-22.4065
751,726000,-28.2268
753,728000,-22.5144
756,730000,-24.4047
759,732000,-24.4655
761,734000,-4.9123
763,736000,-4.7928
765,738000,-28.4444
767,740000,-16.7374
769,742000,-22.5347
771,744000,-16.6383
773,746000,-10.7036
775,748000,-10.8467
777,750000,-28.3862
780,752000,-32.2728
782,754000,-16.3812
784,756000,-22.1199
786,758000,-10.0604
788,760000,-4.054
790,762000,-9.9314
792,764000,-10.2808
794,766000,1.7279
796,768000,-28.12
798,770000,-16.0789
800,772000,-10.0597
802,774000,-27.9521
804,776000,-16.0217
806,778000,-10.1879
808,780000,-22.4016
810,782000,-10.1504
812,784000,-22.0217
814,786000,-28.1945
816,788000,-28.3082
819,790000,-16.1456
821,792000,-22.1531
823,794000,-16.2967
825,796000,-16.275
827,798000,-10.2984
829,800000,-22.4456
831,802000,-10.1445
833,804000,-22.0902
835,806000,-10.086
837,808000,-4.033
840,810000,-28.0499
842,812000,-4.1772
844,814000,2.0492
846,816000,-10.0334
848,818000,-16.1176
850,820000,-22.2196
852,822000,-10.196
854,824000,-16.0268
856,826000,-10.2763
858,828000,-22.1715
860,830000,-28.0804
862,832000,-9.9673
864,834000,-22.1336
866,836000,-34.0475
868,838000,-22.3262
870,840000,-10.1278
872,842000,-15.8728
874,844000,-4.0085
876,846000,-16.3444
878,848000,-10.2162
881,850000,-20.2793
883,852000,-4.1939
885,854000,-10.1748
887,856000,-4.0806
889,858000,-16.2784
891,860000,-16.0934
893,862000,-4.2135
895,864000,-16.2235
897,866000,-16.1524
899,868000,-10.075
901,870000,-21.8929
903,872000,-22.2051
905,874000,-15.8427
907,876000,-22.1512
909,878000,-10.0997
912,880000,-32.0919
914,882000,-22.3043
917,884000,-20.0202
