episode,timestep,reward
2,2000,5.2195
4,4000,11.2895
6,6000,6.8681
9,8000,7.9943
11,10000,11.1168
13,12000,8.2666
15,14000,7.0414
17,16000,8.5678
20,18000,4.9957
22,20000,3.1271
24,22000,9.0973
26,24000,9.7979
28,26000,10.6286
31,28000,6.7927
33,30000,8.6907
36,32000,3.5706
38,34000,5.7401
