episode,timestep,reward
5267,596000,101.1659
5278,598000,103.9916
5290,600000,99.2167
5303,602000,88.3488
5316,604000,87.0517
5327,606000,87.4601
5339,608000,96.8282
5355,610000,65.0953
5369,612000,87.3371
5388,614000,50.6505
5404,616000,64.683
5420,618000,66.3991
5432,620000,83.5429
5448,622000,74.5144
5462,624000,76.5112
5474,626000,105.461
5487,628000,81.5694
5500,630000,91.037
5517,632000,67.2383
5532,634000,68.719
5547,636000,71.9206
5562,638000,71.9067
5578,640000,69.8742
5592,642000,91.8953
5607,644000,77.5225
5619,646000,95.7149
5631,648000,102.812
5645,650000,86.1619
5660,652000,81.0922
5673,654000,89.4662
5684,656000,113.4447
5698,658000,81.2481
5712,660000,76.3368
5726,662000,86.135
5738,664000,96.8036
5750,666000,97.0013
5762,668000,101.0965
5774,670000,102.797
5787,672000,87.8764
5801,674000,84.2573
5813,676000,105.5603
5826,678000,74.2359
5841,680000,75.9005
5854,682000,87.6299
5869,684000,76.7676
5881,686000,98.8825
5893,688000,104.136
5908,690000,71.9019
5921,692000,87.3108
5933,694000,108.4949
5946,696000,83.5345
5959,698000,96.8713
5973,700000,81.8505
5985,702000,97.0964
6000,704000,73.7764
6017,706000,64.083
6030,708000,86.8261
6049,710000,61.3738
6065,712000,63.8042
6080,714000,72.2865
6098,716000,59.215
6110,718000,95.3367
6124,720000,87.5229
6141,722000,56.9052
6155,724000,76.9662
6169,726000,80.1229
6183,728000,80.4581
6198,730000,75.7926
6209,732000,106.7109
6222,734000,94.427
6233,736000,106.2162
6246,738000,88.7411
6260,740000,80.9135
6272,742000,96.2164
6284,744000,95.7028
6296,746000,102.2408
6308,748000,100.6506
6321,750000,93.5889
6336,752000,88.3354
6350,754000,92.917
6363,756000,95.3613
6378,758000,92.5767
6395,760000,75.0902
6412,762000,67.6242
6431,764000,61.9337
6448,766000,66.9383
6467,768000,72.6051
6485,770000,64.9773
6504,772000,65.166
6525,774000,57.6142
6540,776000,85.5178
6556,778000,82.1714
6574,780000,69.2319
6593,782000,63.23
6617,784000,45.6183
6653,786000,23.5158
6701,788000,10.654
6737,790000,22.5977
6805,792000,1.1835
6862,794000,4.7063
6925,796000,2.4575
6981,798000,4.3055
7035,800000,7.2516
7084,802000,10.6173
7136,804000,6.3055
7178,806000,15.1666
7211,808000,24.8883
7237,810000,42.1151
7268,812000,26.47
7296,814000,34.3652
7327,816000,31.4436
7360,818000,27.7915
7385,820000,39.6108
7411,822000,37.5297
7439,824000,36.2794
7457,826000,69.1326
7478,828000,50.6491
