episode,timestep,reward
1,2000,11.1063
4,4000,8.4831
7,6000,9.958
9,8000,23.3427
13,10000,10.7306
16,12000,14.8959
18,14000,23.196
20,16000,24.7446
22,18000,39.5357
25,20000,31.2208
30,22000,26.3936
37,24000,17.2197
45,26000,27.3728
52,28000,18.9315
62,30000,15.522
66,32000,34.9004
71,34000,25.0652
79,36000,16.9069
85,38000,22.1598
93,40000,22.7429
102,42000,20.374
109,44000,27.9252
122,46000,16.8119
137,48000,18.89
148,50000,25.6149
164,52000,23.2039
185,54000,14.0107
208,56000,12.8387
229,58000,16.3832
246,60000,21.5768
265,62000,18.9369
287,64000,16.1847
303,66000,23.7703
318,68000,28.9035
338,70000,18.1897
361,72000,18.0246
379,74000,22.3044
398,76000,19.3449
411,78000,31.5743
430,80000,27.1304
448,82000,19.5187
470,84000,19.7104
492,86000,21.1024
518,88000,20.3915
542,90000,21.1721
568,92000,20.2242
592,94000,25.0667
615,96000,28.7163
640,98000,23.9845
663,100000,29.9907
692,102000,20.4495
714,104000,29.9444
740,106000,21.0086
768,108000,23.1852
793,110000,25.7559
820,112000,22.8691
845,114000,22.0755
871,116000,23.1044
898,118000,21.806
921,120000,25.176
941,122000,32.6846
962,124000,30.3908
984,126000,30.2022
1008,128000,31.7113
1033,130000,28.0016
1054,132000,37.2871
1081,134000,22.8992
1105,136000,29.2921
1125,138000,43.4184
1149,140000,27.3704
1174,142000,28.642
1197,144000,34.2421
1221,146000,35.0757
1244,148000,29.2242
1264,150000,33.2863
1286,152000,22.6576
1303,154000,32.6939
1322,156000,24.946
1337,158000,38.0497
1347,160000,58.3128
1364,162000,34.9054
1382,164000,41.1265
1401,166000,45.9593
1422,168000,30.4338
1444,170000,26.9881
1465,172000,35.963
1492,174000,23.9989
1516,176000,33.0432
1535,178000,39.3484
1557,180000,33.3919
1583,182000,25.6852
1607,184000,27.8512
1628,186000,35.7106
1655,188000,26.764
1677,190000,33.8054
1698,192000,41.7617
1722,194000,29.9263
1745,196000,30.6634
1767,198000,43.3395
1794,200000,27.7265
1822,202000,23.8856
1851,204000,27.0825
1877,206000,33.4403
1902,208000,35.2408
1923,210000,46.7144
1946,212000,37.6987
1975,214000,27.2516
2001,216000,29.597
2025,218000,33.5014
2051,220000,29.6817
2076,222000,34.0514
2106,224000,24.7754
2130,226000,34.8725
2151,228000,41.4918
2181,230000,26.7632
2209,232000,25.3761
2235,234000,30.8111
2258,236000,35.4076
2284,238000,31.2303
2311,240000,26.6885
2330,242000,48.7799
2355,244000,41.2154
2377,246000,46.079
2407,248000,23.3725
2431,250000,36.9164
2455,252000,38.4461
2481,254000,33.2639
2502,256000,40.7825
2525,258000,40.9474
2548,260000,36.684
2569,262000,47.481
2594,264000,36.9426
2620,266000,34.9932
2645,268000,35.9038
2668,270000,40.6062
2694,272000,34.3034
2716,274000,42.6178
2737,276000,44.0853
2764,278000,26.6072
2782,280000,47.5768
2804,282000,39.13
2828,284000,34.0867
2849,286000,40.4841
2870,288000,50.1346
2892,290000,45.7945
2912,292000,42.871
2936,294000,35.8118
2959,296000,37.8125
2983,298000,41.7896
3008,300000,37.1419
3031,302000,46.9991
3056,304000,39.3577
3084,306000,34.5713
3106,308000,44.4079
3129,310000,46.0379
3158,312000,30.8369
3184,314000,40.3908
3213,316000,34.4648
3243,318000,29.53
3275,320000,30.2162
3303,322000,35.1745
3329,324000,42.6167
3355,326000,38.6551
3378,328000,46.2849
3408,330000,29.6548
3433,332000,37.4669
3462,334000,32.0986
3482,336000,53.2983
3505,338000,49.2534
3534,340000,30.9293
3558,342000,44.8658
3582,344000,45.1651
3606,346000,39.5274
3634,348000,33.7235
3660,350000,43.4322
3686,352000,42.9833
3714,354000,41.1596
3741,356000,42.4574
3769,358000,39.8709
3797,360000,40.8677
3826,362000,37.4984
3852,364000,48.1876
3882,366000,35.996
3910,368000,42.8154
3939,370000,40.1841
3965,372000,48.5017
3991,374000,44.451
4017,376000,47.5198
4043,378000,46.1579
4071,380000,43.0963
4094,382000,52.9578
4124,384000,32.7226
4150,386000,39.7412
4176,388000,41.4875
4199,390000,51.9611
4230,392000,36.6371
4256,394000,41.5857
4281,396000,45.8572
4307,398000,43.0678
4337,400000,36.9346
4363,402000,41.7846
4392,404000,35.6838
4418,406000,47.3664
4449,408000,33.5875
4476,410000,38.5124
4503,412000,41.1319
4533,414000,32.2073
4563,416000,32.6814
4587,418000,47.9449
4613,420000,43.5517
4639,422000,39.5227
4663,424000,45.4478
4689,426000,44.5109
4716,428000,36.2134
4742,430000,41.0013
4766,432000,45.665
4788,434000,59.6555
4815,436000,40.8582
4840,438000,43.0441
4864,440000,46.7644
4889,442000,46.8133
4913,444000,49.4944
4941,446000,39.7815
4966,448000,43.0887
4994,450000,43.3459
5020,452000,43.0017
5049,454000,34.8576
5078,456000,42.0892
5103,458000,48.9064
5132,460000,34.008
5157,462000,48.0305
5185,464000,38.86
5208,466000,53.2874
5238,468000,34.8989
5264,470000,39.3604
5291,472000,38.9318
5318,474000,39.8365
5343,476000,43.6571
5368,478000,41.724
5390,480000,57.4641
5414,482000,55.4753
5436,484000,63.3458
5460,486000,51.8069
5488,488000,36.8139
5511,490000,59.6511
5538,492000,43.6155
5564,494000,45.0849
5596,496000,33.2354
5622,498000,46.1081
5647,500000,48.8725
5672,502000,53.0819
5699,504000,44.9492
5726,506000,43.6661
5751,508000,43.726
5775,510000,50.8022
5801,512000,48.0731
5825,514000,52.7253
5850,516000,47.5446
5875,518000,48.9498
5901,520000,41.3909
5929,522000,39.5866
5954,524000,53.0748
5977,526000,53.0124
6005,528000,40.4201
6027,530000,54.1688
6054,532000,41.3732
6079,534000,44.7888
6107,536000,45.133
6134,538000,38.1975
6159,540000,47.3677
6185,542000,42.3158
6210,544000,42.8715
6235,546000,51.8442
6258,548000,52.9484
6284,550000,42.392
6306,552000,57.5786
6333,554000,38.6699
6355,556000,58.8666
6378,558000,50.7705
6400,560000,52.5784
6423,562000,44.3633
6448,564000,43.6757
6471,566000,46.5153
6496,568000,44.0192
6520,570000,44.6836
6542,572000,60.3502
6569,574000,40.9665
6593,576000,50.3315
6617,578000,49.3338
6642,580000,47.3481
6669,582000,39.158
6693,584000,51.8815
6721,586000,39.9547
6748,588000,38.7992
6773,590000,42.5871
6799,592000,46.6412
6821,594000,55.5778
6845,596000,43.8288
6870,598000,48.2024
6896,600000,43.5108
6920,602000,42.0309
6944,604000,45.6028
6967,606000,47.6594
6992,608000,39.0826
7015,610000,51.6388
7038,612000,45.8607
7064,614000,43.1081
7086,616000,55.0544
7110,618000,41.6789
7133,620000,51.9286
7158,622000,44.2228
7184,624000,45.7101
7209,626000,46.1617
7236,628000,39.3111
7259,630000,53.5043
7285,632000,47.2092
7309,634000,53.9242
7333,636000,55.1023
7361,638000,39.4605
7388,640000,40.3056
7413,642000,47.2349
7441,644000,40.1318
7465,646000,49.8518
7490,648000,45.6208
7514,650000,52.9554
7537,652000,46.9359
7562,654000,53.6254
7587,656000,46.1624
7613,658000,47.5776
7638,660000,51.1402
7661,662000,63.9306
7686,664000,49.1828
7712,666000,48.022
7736,668000,55.2685
7763,670000,40.7396
7789,672000,46.9388
7814,674000,46.9899
7837,676000,59.8854
7866,678000,42.0746
7893,680000,43.8068
7920,682000,41.249
7944,684000,53.2182
7971,686000,43.4439
7998,688000,42.4864
8026,690000,44.9637
8052,692000,45.4091
8079,694000,43.8807
8104,696000,48.1117
8130,698000,51.0429
8154,700000,54.2398
8179,702000,46.731
8204,704000,54.0778
8231,706000,48.9472
8256,708000,52.9686
8283,710000,42.2975
8306,712000,62.2452
8329,714000,52.4067
8352,716000,60.8328
8375,718000,49.2752
8399,720000,50.8422
8425,722000,43.2581
8447,724000,52.1793
8470,726000,54.6003
8492,728000,59.8641
8515,730000,54.944
8539,732000,43.6262
8560,734000,59.7788
8585,736000,43.2693
8607,738000,54.7853
8628,740000,59.5044
8651,742000,52.6148
8672,744000,57.7331
8698,746000,46.124
8720,748000,55.0183
8745,750000,37.8482
8770,752000,47.8091
8793,754000,54.6859
8815,756000,59.0669
8840,758000,47.4243
8865,760000,48.5434
8887,762000,58.1945
8913,764000,48.3263
8937,766000,50.8106
8961,768000,48.0073
8986,770000,50.8898
9008,772000,58.5318
9031,774000,55.2021
9058,776000,43.0424
9083,778000,44.6137
9110,780000,41.4839
9135,782000,46.9512
9161,784000,45.974
9184,786000,55.8425
9209,788000,44.5618
9235,790000,41.9821
9258,792000,49.3615
9282,794000,50.3938
9307,796000,48.4159
9329,798000,53.5789
9354,800000,47.8234
9375,802000,54.8193
9399,804000,46.3615
9419,806000,59.4778
9441,808000,53.6793
9469,810000,34.4331
9494,812000,41.3349
9516,814000,52.864
9540,816000,51.7245
9562,818000,57.5513
9585,820000,56.9134
9610,822000,49.3171
9631,824000,55.4915
9657,826000,48.9537
9679,828000,52.137
9702,830000,58.8166
9727,832000,40.4177
9751,834000,48.4744
9774,836000,47.6833
9797,838000,50.5937
9821,840000,41.2934
9843,842000,49.9141
9863,844000,50.5408
9885,846000,45.5819
9904,848000,54.0212
9923,850000,49.2865
9942,852000,55.3566
9964,854000,48.6946
9985,856000,49.4996
10007,858000,49.7434
10027,860000,56.108
10050,862000,49.0373
10076,864000,42.5001
10102,866000,41.835
10124,868000,50.205
10147,870000,55.4503
10172,872000,52.9201
10194,874000,60.7284
10222,876000,40.9306
10248,878000,42.9986
10268,880000,65.1878
10291,882000,50.1658
10312,884000,56.2425
10333,886000,57.3517
10355,888000,44.5506
10375,890000,51.3291
10396,892000,52.9035
10417,894000,63.7277
10440,896000,50.7717
10463,898000,46.1877
